,locator_domain,page_url,location_name,street_address,city,state,zip,store_number,phone,latitude,longitude,hours_of_operation,country_code,location_type
258,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=51,VALLEY VIEW STATION,4744 VALLEY VIEW BLVD,ROANOKE,VA,24012,14,5403665174,37.3012726,-79.9559484,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
259,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=51,CROSSWAYS SHOPPING CENTER,1412 GREENBRIER PKWY STE 101,CHESAPEAKE,VA,23320,96,7573660280,36.7772076,-76.2345595,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
260,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=52,CHESAPEAKE SQUARE,4200 PORTSMOUTH BLVD. SP 752,CHESAPEAKE,VA,23321,327,7574055501,36.8263889,-76.4144444,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
261,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=52,GREENBRIER MALL,1401 GREENBRIER PARKWAY SOUTH,CHESAPEAKE,VA,23320,260,7574247990,36.7796122,-76.227374,"Sun 12:00 PM - 6:00 PM, Mon 11:00 AM - 7:00 PM, Tue 11:00 AM - 7:00 PM, Wed 11:00 AM - 7:00 PM, Thu 11:00 AM - 7:00 PM, Fri 11:00 AM - 8:00 PM, Sat 11:00 AM - 8:00 PM",US,<MISSING>
262,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=52,LANDSTOWN COMMONS,3300 PRINCESS ANNE RD STE 745,VIRGINIA BEACH,VA,23456,554,7573684414,36.7725167,-76.0850394,"Sun 11:00 AM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
263,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=52,RED MILL COMMONS,1169 NIMMO PKWY STE 226,VIRGINIA BEACH,VA,23456,389,7574279481,36.760966,-76.01062,"Sun 11:00 AM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
264,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=52,LEBANON OUTLET VILLAGE,440 OUTLET VILLAGE BLVD,LEBANON,TN,37090,331,6154441551,36.179973,-86.305858,"Sun 10:00 AM - 7:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
265,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=53,COOL SPRINGS GALLERIA,1800 GALLERIA BLVD STE 2250,FRANKLIN,TN,37067,494,6157789612,35.958367,-86.8134629,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
266,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=53,WARDS CROSSING,4026 E WARDS RD,LYNCHBURG,VA,24502,116,4342378568,37.3474003,-79.1910917,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
267,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=53,PEMBROKE MALL,4554 VIRGINIA BEACH BLVD SUITE 190,VIRGINIA BEACH,VA,23462,3107,7576878825,36.8459401,-76.1343962,"Sun 11:00 AM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
268,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=53,TRADEMART SHOPPING CENTER,14659 NORTH US HWY 25 E,CORBIN,KY,40701,555,6062589400,36.9650152,-84.0829434,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
269,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=53,NORFOLK PREMIUM OUTLETS,1600 PREMIUM OUTLETS BLVD STE 881,NORFOLK,VA,23502,701,7579662464,36.8819171,-76.2004048,"Sun 12:00 PM - 6:00 PM, Mon 11:00 AM - 7:00 PM, Tue 11:00 AM - 7:00 PM, Wed 11:00 AM - 7:00 PM, Thu 11:00 AM - 7:00 PM, Fri 10:00 AM - 8:00 PM, Sat 10:00 AM - 8:00 PM",US,<MISSING>
270,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=54,PROVIDENCE MARKETPLACE,401 S MOUNT JULIET RD STE 406,MOUNT JULIET,TN,37122,506,6157732580,36.1671242,-86.5112947,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
271,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=54,OXFORD GALLERIA,2305 WEST JACKSON AVE SUITE 213,OXFORD,MS,38655,572,6622363412,34.3643466,-89.5631015,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
272,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=54,MERCURY PLAZA,107 MARKETPLACE DR,HAMPTON,VA,23666,790,7572392280,37.0379165,-76.4027822,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
273,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=54,ONE BELLEVUE PLACE,8153 SAWYER BROWN RD,NASHVILLE,TN,37221,3128,6159023919,36.0817699,-86.9447863,"Sun 11:00 AM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
274,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=54,OPRY MILLS,331 OPRY MILLS DRIVE,NASHVILLE,TN,37214,617,6156004545,36.2006958,-86.6914281,"Sun 11:00 AM - 7:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
275,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=55,OPRY MILLS,357 OPRY MILLS DR,NASHVILLE,TN,37214,3119,6158004783,36.200253,-86.692455,"Sun 11:00 AM - 7:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
276,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=55,MERCHANT POINTE,217 INDIAN LAKE BLVD STE 600,HENDERSONVILLE,TN,37075,3125,6158261548,36.3214788,-86.6017281,"Sun 11:00 AM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
277,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=55,STREETS OF INDIAN LAKE,300 INDIAN LAKE BLVD BLDG D STE 160,HENDERSONVILLE,TN,37075,561,6158249883,36.3292704,-86.59168,"Sun 11:00 AM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
278,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=55,RIVERGATE MALL,1000 RIVERGATE PARKWAY STE. 1050,GOODLETTSVILLE,TN,37072,203,6158597994,36.3026581,-86.6986762,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
279,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=55,GRAND CENTRAL PLACE,2835 S HWY 27,SOMERSET,KY,42503,715,6066769821,37.0519062,-84.6281272,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
280,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=56,COMMONWEALTH CENTRE,4808 COMMONWEALTH CENTRE PKWY,MIDLOTHIAN,VA,23112,393,8047445180,37.4175132,-77.6319203,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
281,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=56,PIKEVILLE COMMONS,120 JUSTICE WAY UNIT 110,PIKEVILLE,KY,41501,651,6064375632,37.5078213,-82.5417491,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
282,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=56,MONTICELLO MARKETPLACE,4640-4 MONTICELLO AVE.,WILLIAMSBURG,VA,23188,323,7572599446,37.2725827,-76.7596161,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
283,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=56,TRI-LAKES VILLAGE,105 JOHN R LOVELACE DR,BATESVILLE,MS,38606,762,6625631832,34.3083609,-89.9129847,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
284,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=56,WHITE OAK VILLAGE,4501 S LABURNUM AVENUE  SUITE 550,RICHMOND,VA,23231,575,8042225279,37.528532,-77.3549529,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
285,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=57,SHOPS @ WILLOW LAWN,1601 WILLOW LAWN DR STE 103B,RICHMOND,VA,23230,129,8042887824,37.5822579,-77.4981782,"Sun 12:30 PM - 5:30 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
286,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=57,FOX MILL,6712 FOX CENTRE PKWY,GLOUCESTER,VA,23061,712,8047925011,37.3973537,-76.5271769,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
287,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=57,WEST BROAD MARKETPLACE,12228 W BROAD ST,RICHMOND,VA,23233,759,8043603451,37.6616934,-77.6373473,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
288,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=57,PRIEN LAKE PLAZA,1760 W PRIEN LAKE ROAD,LAKE CHARLES,LA,70601,395,3374800474,30.2001373,-93.2471119,"Sun 11:00 AM - 6:00 PM, Mon 9:30 AM - 9:00 PM, Tue 9:30 AM - 9:00 PM, Wed 9:30 AM - 9:00 PM, Thu 9:30 AM - 9:00 PM, Fri 9:30 AM - 9:00 PM, Sat 9:30 AM - 9:00 PM",US,<MISSING>
289,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=57,CLARKSVILLE COMMONS,2300 MADISON ST. STE E,CLARKSVILLE,TN,37043,687,9316487669,36.5065759,-87.2716298,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
290,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=58,CARRIAGE CROSSING,4600 MERCHANTS PARK CIR SPACE 121,COLLIERVILLE,TN,38017,3123,9018613927,35.0234543,-89.7206564,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
291,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=58,THE COLUMNS OF JACKSON,1081 VAN DRIVE STE 110,JACKSON,TN,38305,369,7316649948,35.6668807,-88.8612496,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
292,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=58,WAYNESBORO TOWN CENTER,831 TOWN CENTER DR STE F,WAYNESBORO,VA,22980,508,5409425365,38.0551284,-78.9451761,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
293,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=58,GOVERNOR'S SQUARE,2801 WILMA RUDOLPH BLVD STE 735,CLARKSVILLE,TN,37040,196,9316477738,36.5869696,-87.2881367,"Sun 11:00 AM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
294,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=58,WEDGEWOOD COMMONS,5060 GOODMAN ROAD,OLIVE BRANCH,MS,38654,624,6628907001,34.9651487,-89.8989401,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
295,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=59,BARRACKS ROAD SHOPPING CENTER,1105 EMMETT ST,CHARLOTTESVILLE,VA,22903,181,4342938613,38.0516908,-78.5017226,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
296,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=59,TANGER OUTLETS SOUTHAVEN,5205 AIRWAYS BLVD BLDG 1 STE 120,SOUTHAVEN,MS,38671,730,6623496304,34.9362555,-89.9916172,"Sun 10:00 AM - 7:00 PM, Mon 9:00 AM - 9:00 PM, Tue 9:00 AM - 9:00 PM, Wed 9:00 AM - 9:00 PM, Thu 9:00 AM - 9:00 PM, Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 9:00 PM",US,<MISSING>
297,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=59,TANGER OUTLETS OF SOUTHAVEN,5205 AIRWAYS BLVD. BLDG 4 STE. 400,SOUTHAVEN,MS,38671,3112,6623496208,34.9362555,-89.9916172,"Sun 10:00 AM - 7:00 PM, Mon 9:00 AM - 9:00 PM, Tue 9:00 AM - 9:00 PM, Wed 9:00 AM - 9:00 PM, Thu 9:00 AM - 9:00 PM, Fri 9:00 AM - 9:00 PM, Sat 9:00 AM - 9:00 PM",US,<MISSING>
298,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=59,GERMANTOWN VILLAGE SQUARE,7690 POPLAR AVE,GERMANTOWN,TN,38138,167,9017542565,35.0927064,-89.8066577,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
299,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=59,SOUTHAVEN TOWN CENTER,6510 TOWNE CENTER LOOP,SOUTHAVEN,MS,38671,396,6625361968,34.9553586,-89.9958227,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
300,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=60,RIO HILL SHOPPING CENTER,1800 RIO HILL CENTER,CHARLOTTESVILLE,VA,22901,103,4349747303,38.0868943,-78.4738637,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
301,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=60,RIDGEFIELD SC,2900 S DANVILLE BYPASS STE 122,DANVILLE,KY,40422,748,8592369798,37.6181352,-84.7801019,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
302,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=60,RICHMOND CENTRE,2169 LANTERN RIDGE DR SP G,RICHMOND,KY,40475,553,8596238454,37.7395161,-84.3273827,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
303,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=60,THE COMMONS AT DEXTER LAKE,1713 N GERMANTOWN PKWY STE 101,CORDOVA,TN,38016,1009,9012937967,35.1720333,-89.7952048,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
304,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=60,EASTGATE SHOPPING CENTER,5110 PARK AVE,MEMPHIS,TN,38117,154,9016821584,35.1076826,-89.8911968,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
305,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=61,WOLFCHASE GALLERIA,2760 N GERMANTOWN PKWY STE 201,MEMPHIS,TN,38133,266,9013771151,35.1997649,-89.7886123,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
306,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=61,THE COMMONS,8075 GIACOSA PL STE 103,MEMPHIS,TN,38133,287,9013728818,35.1975026,-89.7941409,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
307,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=61,HOPKINSVILLE TOWNE CENTER,4853 FORT CAMPBELL BLVD,HOPKINSVILLE,KY,42240,746,2708869164,36.8140036,-87.4742671,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
308,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=61,CHARLESTON TOWN CENTER,3000 CHARLESTON TOWN CENTER SP2057,CHARLESTON,WV,25389,728,3043457076,38.3535764,-81.6380135,"Sun 12:30 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
309,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=61,SHOPS @ MILLINGTON FARMS,8540 US HWY 51 N SUITE 103,MILLINGTON,TN,38053,714,9018730783,35.3587603,-89.8903584,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
310,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=62,COSNER'S CORNER,9757 JEFFERSON DAVIS HIGHWAY,FREDERICKSBURG,VA,22407,482,5407106907,38.2284547,-77.5044593,"Sun 10:00 AM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
311,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=62,VALLEY MALL,1925 E MARKET ST STE 420,HARRISONBURG,VA,22801,286,5404322338,38.4282344,-78.8435176,"Sun 12:30 PM - 5:30 PM, Mon 11:00 AM - 7:00 PM, Tue 11:00 AM - 7:00 PM, Wed 11:00 AM - 7:00 PM, Thu 11:00 AM - 7:00 PM, Fri 11:00 AM - 8:00 PM, Sat 11:00 AM - 8:00 PM",US,<MISSING>
312,rackroomshoes.com,https://www.rackroomshoes.com/store-finder?q=33122&page=62,RUSTON MARKETPLACE,1230 WOODWARD AVE,RUSTON,LA,71270,795,3182518334,32.5413371,-92.654385,"Sun 12:00 PM - 6:00 PM, Mon 10:00 AM - 9:00 PM, Tue 10:00 AM - 9:00 PM, Wed 10:00 AM - 9:00 PM, Thu 10:00 AM - 9:00 PM, Fri 10:00 AM - 9:00 PM, Sat 10:00 AM - 9:00 PM",US,<MISSING>
